ra,dec,phot_g_mean_mag,bp_rp
221.52831989324986,-23.153299078302947,5.5267305,1.1646371
226.61343035040503,-22.032058307530487,5.8525524,1.1925302
213.19169677056252,-27.26134026341519,4.7061114,1.3409917
212.7103777282611,-16.302078368084956,4.0832424,2.1289027
223.59506765618542,-11.89838743928526,5.5279803,1.1515527
224.29538883448856,-4.347142720226498,4.374847,0.4663868
136.49311197833015,5.092283407784005,4.634946,1.370192
135.6866874988881,7.298275204845698,5.548754,1.2418866
146.59712410417234,11.81012154450797,5.116062,1.67767
142.93003485076122,22.967819938531292,3.6707792,1.806643
144.1785788612137,31.161562362508064,4.8238063,1.967381
160.75735260820323,26.325272219836265,5.474671,0.2536378
154.17336735367144,25.37072534277439,5.4837728,1.3478293
159.68005362032412,31.97627338664522,4.486387,0.99033594
166.12974288103217,38.24136548584289,5.9962883,0.22117805
220.41141722058745,8.161778737623301,4.5790625,1.1535411
213.7117811769364,10.099877227469719,5.065567,1.1660333
207.36890789539856,15.798083162203483,3.41004,1.7514839
223.99385068125295,32.30004832344963,6.125945,0.12369776
205.25969409376208,22.495658146643482,5.360865,1.168508
198.03498498119228,24.257867947046293,6.0598063,1.1397691
208.29222105253172,28.64826005195218,5.8875537,0.26018953
205.06452939061705,31.012443727776486,5.954582,1.1375813
210.0932438550091,37.87116021341683,6.2354674,3.8921099
189.69267557516835,40.87460411620122,6.319051,0.27352238
174.25498604803911,-32.98855343121655,6.217544,0.5832305
175.43307647478963,-32.49954955769961,4.668484,1.6725864
185.13965221773412,-22.2160234127989,5.159155,-0.08691597
188.3425377788498,-19.792604957571164,6.1983304,0.43757343
189.68532692219563,-18.249990978497056,5.9274383,0.42976475
173.5156934347529,-16.04595163905233,6.463255,1.6454377
163.38741055610322,-15.44609222501699,6.0019474,1.3203835
166.91534008455102,-12.58604269757522,6.332281,2.8134604
180.18562930618162,-10.448272003975848,5.3550773,0.9255285
185.82837949024056,-11.812166705129178,5.453004,2.449376
177.09738849384823,-10.313588673666423,6.108403,0.73493195
180.71511634529054,-7.683562306481083,5.681846,1.679481
177.7592991267894,-5.333339703262998,5.3416977,1.211391
210.0193755605397,-8.161850043649826,6.2813373,1.2024398
197.48729650106196,-5.5391520737072515,4.404805,0.017201424
217.04996173229358,-2.227972894104621,4.645484,0.87327194
215.81468026516512,1.2394413528832344,6.092967,0.82366705
212.8794430524595,1.3625331334725819,6.310963,0.6144433
213.7206984404964,3.3357663436299685,5.377857,2.504313
198.19067388925873,-1.7584485045686606,5.5578523,3.1637592
186.3099735502716,0.7697100808399081,6.018575,3.228661
191.7590903258402,9.063899462913891,6.458707,1.4807482
210.90302064272112,7.546091198490682,6.0259356,1.0637269
208.0768168069376,12.165099642392047,6.096013,0.057156563
165.14025819077432,3.617427696037374,4.501623,1.3153615
151.03479338206355,3.2006382880911133,6.348881,0.55280733
156.055104634643,2.3679178864009938,6.039966,1.1702533
155.55893937605376,8.964321596906782,5.988699,1.8944664
179.1116550676356,14.18616074522082,6.2231445,1.6194983
193.4573612631252,12.418307097433486,6.1820354,0.40349627
195.29002581861124,17.123043900434542,5.7205324,1.1233034
180.43429015915905,22.094248584490867,6.421971,0.8205576
185.08163701533257,26.618994965341837,5.2188826,1.2452931
153.33075504651788,-27.028726184805596,6.1700573,0.40677977
148.24038970940634,-27.331750351329227,6.150497,0.7803998
153.25402571344094,-19.68909718717571,6.2874374,1.7279401
137.2672459333535,-18.328466885024216,5.716326,0.017908573
136.7281253963833,-18.20166742012171,6.384118,1.1729379
142.59324801131052,-15.577645551563029,5.5050488,1.3426867
147.92188125516628,-11.340688706385679,5.6061454,2.2423859
139.23766170579117,-11.103417102580899,6.116744,1.3036027
138.1084561368935,-7.109757832477403,6.068012,0.30239248
268.47822481229383,-34.75274721283563,6.0615025,0.055037975
258.8302083538114,-33.54843167272129,5.6681,-0.039602757
243.5931430845048,-33.01117266088567,5.632356,1.191195
241.09200703332746,-11.373047155772015,4.871742,0.5312722
228.74032853977775,-2.4149052773362927,5.7182393,3.4845986
228.15621086767186,-0.38162340992353483,6.4956384,2.031115
245.15904593125626,-24.169404428422975,4.1248446,1.42575
259.5803172153298,-16.311827083145293,5.433793,2.1639323
244.58075014832895,-4.692331985478922,2.977211,1.2300808
75.7587103593366,-42.497990926734374,6.0517697,2.242672
70.13963424554842,-41.86408761019901,4.3509507,0.47311115
78.6202511888813,-35.97693536515785,5.486539,1.1394734
65.7823029483175,-35.54476139964626,6.0217924,1.3658066
52.97379535453283,-25.614216411026618,6.3719287,0.15008068
57.87981560310692,-21.281394499946522,6.328832,1.1680007
46.63959314752102,-6.088596617737218,4.2472777,2.3938475
117.03559653555843,-40.65249836355544,5.205245,2.3025641
114.63567623685834,-38.78164663028122,5.9331064,1.1682363
114.43649351563796,-35.27706226762195,6.2813063,1.2584248
109.5765819812565,-36.73392598793727,4.5831995,-0.008931637
111.42904016737708,-31.738700407085265,6.2813854,-0.2589631
125.54633715837657,-25.631842249074715,6.2292557,3.87856
115.05634905079734,-19.660803606020586,5.602173,1.3029861
41.337421695841414,4.7114504498852,5.9799666,0.4174099
36.846129814421076,10.197421526921246,6.334228,0.61709356
41.99759736346251,15.507904178433348,6.2400928,1.5102248
42.08218343030705,17.509306042306413,6.0446544,4.8198028
40.591536725037486,20.011260460177258,5.727697,-0.012563705
27.045810289116645,16.95538312702917,5.8469768,-0.04695511
40.17146536826516,27.060823764401732,5.276918,0.12038469
43.921985736473644,31.04304388575729,5.64372,2.710596
40.37741465602351,34.516113033954774,5.840134,3.5906096
19.020928530581568,25.769353670465282,5.483652,2.6618447
30.533442172916086,28.400210961607957,6.3151,1.1442752
18.520746757868327,28.529333408491027,5.3627467,2.4075594
19.350226261437268,31.744636823413796,6.046234,1.2834482
20.919695944478597,37.714859888933255,5.5394425,0.3662634
12.453654360590372,41.07882781020357,4.4909096,-0.18458271
315.72946471737725,32.349871199230165,6.477151,1.4915762
319.4795551037545,34.89687106903825,4.1268325,0.0322237
333.0337722826177,24.9506534836582,5.4400015,1.6334543
340.7506395031158,30.221130397877182,2.7250793,1.109237
328.12435326523473,28.793268062528412,5.3932233,0.6264272
332.5707901414908,32.288212891370726,5.9870257,2.7289014
350.47894387740064,31.812431273948036,5.423769,-0.124948025
347.53709597085503,33.76765896486377,4.7354307,3.6616664
359.26516756952446,42.65822294904903,5.802104,0.9519172
344.3573080048408,43.01285735237029,6.037499,1.820529
48.10981175974319,6.660882342424615,5.1344094,1.4105783
52.71832563316209,12.936672293685813,3.8361235,1.2720697
56.302162856141784,24.46706395730414,4.2610216,-0.10732508
57.027106619155624,24.988289708321943,5.604983,2.1943197
55.19300531990938,25.329419314445513,6.092988,0.14543104
48.946373351873326,32.85680055986158,6.2103257,0.51108265
70.33252610996236,28.614857770503317,5.728745,0.002172947
72.30362062490293,31.436915178765656,5.2369246,1.3069959
72.32959776912293,32.588038265780554,5.792547,0.33516216
65.04143879504805,31.953118041361908,5.4243217,2.03787
63.71690973012068,37.54265366482924,6.0700955,1.1004171
80.06107261341704,41.08597009826674,5.405842,0.20468521
133.98137557331594,11.625967367272768,4.9895906,1.5579824
134.86193165932585,13.074353951107929,5.974877,1.6207013
123.05365832585522,17.647280937044723,5.865296,0.6083417
127.92197168302549,18.987636646557043,5.965887,1.6415067
121.57661998213968,22.635445486280666,4.9702024,2.3577614
113.21084579508117,22.887543187228278,6.284594,1.106451
110.86846996683013,25.050402029246932,4.7809563,1.0747485
109.5170082977707,30.955770057758553,6.180207,-0.013794422
105.3208288913065,32.41452021695078,6.4940495,0.3952422
106.84323071753553,34.00915549069724,5.3855042,1.686316
107.21835525254352,33.933902549878894,6.019968,1.6326718
103.26475330168462,35.78798158913578,5.5264187,1.6213498
112.69776071674808,-9.776871476180396,5.807805,1.2204714
115.0875311091794,-11.752618548994379,6.059218,1.3838644
110.32016188681523,-8.878501754795352,6.4224157,0.7035675
111.46331684094133,-5.77497299759698,5.753909,1.0681591
124.80984970671186,-7.558124997703289,6.098824,2.1454477
121.92218496309947,-3.4067127063740212,5.863527,2.3698387
126.45146346415838,1.5740871520991382,6.2546825,1.2531328
124.1286317978316,9.185323935788704,3.0001826,1.5984769
105.4848645988367,-5.722032644277467,4.417954,2.033435
105.25811436877066,-3.252549393127107,6.2700815,2.283875
99.41785086589391,2.703941406624024,5.8754735,1.2392573
95.94195512368916,4.592916588857125,4.362506,0.2746501
113.02477731370873,1.9144758190703068,5.1895666,0.34063244
119.52453013852713,7.213476085857492,6.4170284,-0.030342579
112.52579183293771,10.047503702373616,6.3778253,2.1996303
77.93895663487497,1.0369680053901325,5.9261365,1.0145483
80.18248230636699,2.5448693165173233,6.150049,1.2066436
80.3304336364395,4.0118977575032,6.4958386,-0.11986208
54.196900129947615,0.5870418111533462,5.607425,1.2406054
52.68944154547373,6.188632774716634,5.6893225,1.1059818
68.53438286011858,5.5685960963386965,5.6662173,0.103507996
63.387926518974396,7.716072998746295,5.141016,0.51273966
69.53990118480833,12.510770912489667,4.253432,0.18638706
67.20948986265694,13.04753577613368,4.974638,0.28398275
69.78859397510287,15.799553457518407,5.0554695,0.16682911
65.22015770420096,13.864370841354328,6.0480075,0.5970855
64.20278003770319,16.21429682033923,6.2742696,1.2388167
93.30244910592171,10.625819907584921,6.271036,0.8387909
95.01757334016474,14.651056395357807,4.967146,1.9161525
86.92880370657073,13.899545031896807,5.2464676,-0.21921635
85.74176601115128,14.17845845305166,6.4142528,1.2595124
100.99702771797898,13.227767550614903,4.142492,1.3420558
103.58896707773276,21.161073978046044,6.27129,1.2014031
93.85469740782442,16.143124217738475,5.302575,-0.14605904
96.54210989551521,18.75620888605506,6.484982,1.196806
93.6191587229532,17.90622089150147,6.210102,0.32797575
73.95896956660513,15.040215086297042,5.760395,-0.1012969
69.31155292631253,18.543012007913063,6.2718096,1.1696563
98.99734518085867,31.479143394000662,6.09012,2.1643033
84.73913253985457,26.61802636972118,6.1841702,1.1284237
90.7303108521612,32.63475614615983,6.127802,0.58745384
90.10215743235523,34.50788133902029,6.496139,1.154027
123.99721977601531,-19.408270046316776,6.3827477,1.9977465
116.91051666191507,-15.99067324200254,5.746924,1.793302
125.69502086821115,-13.055001137833445,5.859441,1.154521
128.44484193007963,-9.998162664345513,6.4602017,2.4786215
126.11594397160442,-8.520090846961697,5.337485,3.8140926
122.55453827350236,25.844341857243286,5.973663,1.5430455
117.75972616447075,33.233680991677446,6.036213,0.19840765
128.33973015718772,36.436448921136005,6.1014595,0.5386777
103.48779684997929,38.50489730246297,6.4442697,-0.045538902
145.67219092207446,-35.50167644434768,6.358277,-0.01595211
138.33991630767457,-29.664269603252208,5.716111,1.8749437
135.27612985141286,-27.51576701698097,6.176409,2.4185872
254.1499059335118,-40.823462679980224,6.0356812,0.49737215
253.080187908199,-41.854530063725456,6.299737,0.6020007
251.17739860418277,-40.83977136276398,5.6139016,-0.120182514
215.1389373376286,-37.885342221664466,4.0668545,-0.0041918755
196.65758140862957,-31.61203034335545,6.4694877,1.2107501
226.5443821765656,-24.13187729910308,6.4304156,1.2459607
223.58381636237698,-24.642330384928147,4.832326,1.4821806
241.96614322785402,-24.462445919672277,6.2969055,-0.045717716
222.8955810499399,-17.790936765940803,6.4349475,0.6439481
224.52170324123531,-17.364199769893716,6.2597113,1.3959289
220.85773127301766,-9.699878121607698,6.2366543,1.2141552
224.7183166363312,-4.989724092120318,5.967186,0.6678357
156.75175118730974,19.36450285747891,5.830955,1.2692075
140.2625728404832,34.39263287351821,2.488654,1.6008933
157.25671359504764,29.727364494550816,6.2570014,1.329865
149.1303532749554,32.38468076213162,6.448385,0.58381796
156.03577234610128,33.718517383024874,5.1669292,1.3425255
158.37864197063814,34.98868096812424,5.547833,0.07344341
156.02530356486002,34.193158825396985,6.4458637,1.8667517
170.67352865627575,40.175470209052456,6.4759946,0.6197181
165.2096529278966,39.211956163998416,5.012182,0.3592043
163.49502223641161,43.18985211334508,4.6522703,-0.018743038
220.28747117214803,13.728269398032097,4.310509,0.08175802
209.27642995774886,20.953829820019415,6.06684,1.8141108
224.26485938904327,21.55529265685688,6.4966516,0.01981783
218.08394284189194,26.677166871373544,6.1875477,0.3273945
201.27777271034293,23.854386410994824,5.7397327,0.11215687
210.342932750503,31.5634280037951,6.331874,1.6741734
200.97478924743396,37.03387394308479,5.0900908,2.4033122
214.49927005977204,35.50956948401749,4.505902,1.2046416
188.4475912624471,33.38461745294373,5.958566,1.1968675
186.71532287873157,-32.830248962181024,5.5460787,0.041657448
188.39266798651278,-12.829976281719146,5.3512917,1.0479922
165.23951251912098,-15.792847592829208,6.028667,1.2878656
174.1701844290331,-9.802205106238016,4.658411,-0.056047916
201.52618592836004,-16.85825169505227,6.234282,1.3057356
200.5267003001246,-14.420072240942561,6.2261972,1.798913
194.30273519197794,-12.066996708065762,5.6565585,1.92839
205.97575708514373,-5.499005007511579,6.491958,0.08434248
214.20297891710308,-8.884544455408552,6.1173654,1.3595862
193.29531555829698,-3.553113791765166,6.0024433,0.6257715
186.96438660710058,-4.615265625876898,6.123365,0.57505465
190.41242708810614,-1.4490230625523142,3.4332993,0.59854627
195.37679140047413,1.520288645228636,6.381955,2.5965924
184.9761836854102,-0.6668746066407334,3.8159492,0.07741189
199.19230052489397,9.425004654149065,5.0398397,0.75950575
159.29762993828717,-11.748764613520692,6.46397,0.39943695
177.2544170536905,-0.31865798336717893,6.032868,0.65790844
171.97362605188837,-1.699928499415719,5.934102,1.2555814
171.0096258046934,1.4077621343557676,5.1379,1.0946355
173.5906354617996,3.059707436962619,5.645272,0.610724
165.9021985455579,-8.219015334729174E-4,5.5984464,1.3230724
165.18644261114108,6.101340667761895,4.9497433,0.21721125
166.25273639617453,7.335797877991304,4.5551815,0.46705008
141.59295772750437,-1.4640961428101167,5.6093283,1.4324923
148.5278188214822,4.945474746764928,6.073644,1.859354
149.5556197647476,12.44473456152265,5.243746,-0.028103352
181.07848928023566,4.9317092589018205,6.3488083,2.0214825
177.27925626418917,5.1827090811703265,6.207621,1.3267984
190.47144055614368,10.235224279652359,4.8502398,0.11416769
170.98173090117388,10.529146839480171,3.9073865,0.56246114
182.30391806753173,17.18596233101209,6.375207,2.1810327
197.44905869610392,16.848545698375798,5.372578,1.701623
199.21567170723338,17.016001701566957,6.297682,1.1009045
199.13387829209353,19.785421332335048,6.4088717,0.39320898
188.39252210704848,24.28294418702869,6.2437725,0.14582014
151.7896531045356,-17.14198206794538,5.0245876,1.696249
152.71776398864017,-15.709156150556636,6.4000196,1.6973486
145.08357076920987,-10.769181888405486,6.3527813,0.13408709
144.94745371859506,-10.570254528097303,6.343301,-0.016505718
142.9816669371546,-10.370247591439727,5.7601547,1.3507872
140.1208365201657,-9.55582409862016,4.5646086,1.089185
268.0823551567174,-34.41686581423487,5.528635,1.2770386
267.88522823372693,-40.77270844333441,5.054748,2.2341616
260.7282347408569,-37.22096266507602,5.6217895,1.2225618
250.05386603692483,-33.74361390484882,6.1649647,1.4297805
251.2506552482522,-28.509659460683686,5.978128,0.14588451
254.0080642227952,-16.806132243815636,6.0868115,1.106432
254.67316372921462,-14.869791779316992,6.388649,0.51036644
228.45641359277727,-1.3536263795284098,6.3889394,0.93755865
250.40046745810872,-24.467999991763257,6.030447,0.29504824
234.56814692952747,-21.016592628202133,5.5189433,1.2438893
239.0602722731843,-14.399753536181779,6.2037115,0.64557934
258.83412017812816,-26.606806615399403,4.831335,1.0583043
260.20712853781777,-12.846869374874107,4.2963223,0.077516556
266.92649765629255,-3.6439714778288956,6.394041,3.9349456
261.65742459610414,-5.086790453120544,4.410187,0.5456977
275.87015089439257,-36.23796714216403,5.259289,1.1456652
280.27944031226144,-39.08848554039339,6.3989415,2.7773418
277.77016717029073,-32.989308117015206,5.3584056,0.26362228
290.5393692755444,-42.01616748047691,6.023251,1.2583637
277.30363167933933,-43.84583668609553,6.1293426,1.0716276
270.00034925598817,-20.339652830462672,5.721061,1.6230841
276.99244340050245,-25.422523033637848,2.5435061,1.2009923
278.6364981971824,-24.222404749262672,6.368287,0.7970853
279.722148569977,-21.05255555408361,5.6792855,0.8573408
110.22879344946688,-26.963810933587805,5.9609604,-0.24587059
115.70061905431116,-26.351459652829647,5.366955,1.1300755
132.59005373509655,-28.617647667907566,6.165113,-0.0974288
126.26543341885659,-24.046090459380803,4.7542863,1.6942189
114.17094973342255,-19.702323468770643,5.670481,-0.25175714
38.76719730257708,7.470469368702623,5.8909745,1.2071986
36.204501672929474,10.610491886630948,5.4581585,-0.13712788
43.29902482766639,16.483181636109737,6.195142,0.60237885
37.66044903614982,19.855148782293032,6.0858026,0.34765577
28.879860371612416,17.18933152992776,6.4606843,3.3875737
26.647231527501074,19.08456676777783,6.1554437,4.3732586
35.31041342880178,23.42653765453267,6.0456877,3.042738
32.071046089228346,24.819294125730373,6.030743,2.5851889
23.959949928060023,33.83472161025129,6.245898,1.203404
36.45810075455956,37.01373972716957,6.4445596,2.1308918
14.559440907551492,33.95056749428787,5.7349668,1.1452465
9.33836579713746,35.399489729130536,5.203083,1.0627933
8.789948131780458,36.832162020576135,6.0719523,1.6031442
326.0366959638565,28.741908894744604,6.067548,0.5354128
318.54286418991296,29.900959765729137,5.8752155,1.24091
340.43916082719153,29.30751266914261,4.7996097,0.019211292
334.1234522859596,27.80401013655961,6.127865,1.1213808
339.81531786163464,39.050245202400795,4.825453,-0.30298424
352.6650098802846,38.66232874738804,5.815397,1.1378903
354.5343337368374,43.26806751702891,4.2537193,-0.08919668
342.04573488958874,37.41641071328874,5.541899,1.1814656
341.0227734604234,41.8192497938002,4.8547273,1.1060853
65.5946947605691,20.82140529982512,5.0882215,2.152925
61.09029732357322,24.105949858002553,5.1078277,1.2777481
54.16618361508601,29.22399772740031,6.485092,0.36361408
48.29410406544862,31.068956273046435,6.3845716,1.6904287
67.00372585556586,21.619715671604588,5.6573215,0.373621
67.80497559186638,23.345894927134818,6.3469987,2.001667
71.30989754895432,32.9190900119126,6.138096,4.0074506
66.08355390137348,35.23910927555117,6.2281594,2.4760222
79.84912529760356,33.9853334512855,6.4479594,0.34386873
81.9120102569552,34.47570666443864,4.629645,1.5245235
58.16570778376254,32.40847677071621,6.4857,1.0901608
59.74126438868437,35.7910420686924,3.9748838,0.0811429
65.06019330409363,41.80795695133973,5.7064514,1.1202483
134.4250696206416,9.387727168032033,5.9393396,1.1148782
130.13558721485717,10.924095853691671,6.338101,1.5045891
123.54640812528561,17.676019246783817,6.429272,0.38713312
130.0265742163401,20.007734072559423,6.152467,1.0998583
115.84230769069127,22.39953810085455,6.004469,1.0866246
111.73471185131227,20.257518466186568,5.8547144,0.46621656
111.70789702757294,21.535561717887308,6.412439,0.6578083
116.11171060337323,24.39777124966751,3.3391395,1.1857357
118.11848647030088,-13.863161174295238,6.306425,1.2529864
117.37001436316389,-13.353000676236224,6.203152,-0.07442236
116.9858447274778,-12.192360424465246,5.5664444,0.669652
129.6892367271998,3.3413639401239155,4.107481,1.3233209
109.73134378933666,0.07901380848092182,6.3687434,1.2221112
96.80734806861902,0.2992043358231788,4.879373,1.2772202
100.13309701162214,6.371253792572152,6.4762583,-0.15261555
109.94879428626231,7.142685690692131,5.782017,0.6934862
105.24425491202956,10.624937026059962,6.142235,1.937089
85.61905824956831,1.4745655288462125,4.5347657,1.3578148
67.41234934048092,5.164190660659742,5.7382703,2.740117
63.8836641862082,8.892257670241154,4.259019,-0.03816843
65.9658647128416,9.460976008216258,5.705288,0.136127
61.078425821325375,12.507375437699398,6.1746254,2.6956654
67.14423196264237,15.962025308010457,3.577121,1.1619499
67.52195301531991,16.171767487171575,6.4449353,2.6783934
87.00098135191693,6.454046887747583,5.897279,0.39453077
94.11128944061781,12.272992041846027,4.9164104,0.5920458
83.78449673650563,9.934150110721673,3.528103,-0.14241743
90.6388295497945,13.025340629085123,6.2333107,1.9797702
105.0992848298703,15.287995255628713,6.2897153,1.440474
97.90594054867587,15.903441894660709,6.3243065,0.3746519
104.0687717083024,17.73695550142013,6.4658947,1.2145395
93.84186042933653,16.430859937481905,6.4348598,1.6972909
96.387215345804,23.327097712832177,6.032249,0.05565214
99.77215809271925,22.0307783789564,5.809522,1.1824975
104.86634494803327,25.914114729244098,6.3744287,-0.14190292
82.60894307901444,15.360272438943182,5.907031,0.1744709
81.94005432439646,15.873953797987655,5.4919605,0.08369255
88.73619193173208,19.749592581059897,5.8841724,-0.21299887
82.9133088417226,18.24393873225494,6.1413198,1.8036704
72.84398461826676,18.839698327208737,5.033988,0.3115201
78.8651901384161,22.28482116930837,6.2525363,0.12925577
90.42339559999282,22.40095379177343,6.3166437,-0.058707237
92.98437887719194,23.20704859239099,6.0735054,2.5881763
93.84416519301544,29.496916029568094,4.028311,1.2043235
85.33748042653758,29.48729728562911,6.3910403,-0.128479
117.43844184454092,-20.208191693848377,6.4126964,0.7252703
121.82511949818539,-20.554339107161802,5.30117,0.21208239
121.17254801677343,-19.728141010886787,6.0826006,-0.20317888
117.52357753824197,-19.523518844357163,5.7517166,1.3691092
123.3331373853723,-15.788241335550063,4.7064776,1.2119026
126.4815754483826,-14.929487574228055,5.934078,0.2266674
128.1566123805115,-14.417960987800999,6.2112556,1.4447508
130.65415313680052,-4.410347936102856,6.440734,1.526329
116.66382607948331,37.51745337223508,4.3180504,2.1321263
103.25585668883065,38.86917744236096,6.0159655,0.5242219
94.43742251938771,39.47386174217954,5.881299,2.0953798
146.89505279452263,-38.18971542879697,6.404948,1.4676857
142.8885456468005,-35.71551733584856,5.462564,1.421874
142.58209261806527,-33.40388314227073,6.470272,1.4384727
142.69218055513258,-31.88930136730132,6.1823626,0.03903818
137.39329529666927,-29.816797193118774,6.433659,1.0838242
253.548494315404,-41.84925897363968,6.3698945,0.35708237
242.4689919401146,-33.54601105896155,5.4854784,-0.0940156
210.32925675288732,-40.22193584278073,5.708094,1.4370322
208.38602787083045,-35.66435021390151,6.1712246,0.6079397
211.62501590203848,-34.89873256432502,5.905961,2.350195
196.20087878698916,-41.196398966159286,5.215502,2.4425497
198.01111684680066,-37.80281712584803,4.662345,0.87145185
196.72629510225232,-35.862402204166344,5.6250243,0.04027748
182.22388307415602,-44.32617963775361,5.7033224,0.31774664
183.3541558443944,-38.92923379181999,5.731832,-0.18248463
190.9944919281615,-36.34918060561825,6.372348,-0.05625391
201.81098239112612,-40.1626214144161,6.132792,1.1625371
208.46531370856152,-35.31466309846839,5.9005704,1.1762052
208.56848167654172,-28.56990914777349,5.736545,1.2609138
197.9129501444631,-26.55171772493674,6.4721565,0.26712322
223.58603156755143,-28.348216823329512,6.2382283,1.2590203
227.2396263203548,-26.497275822991465,6.0087295,2.270886
221.49960889191453,-25.443657577700677,5.024685,0.4055109
238.6646419613549,-25.243848064617076,5.841276,-0.06001568
213.7550186432209,-29.281973529704317,6.080634,0.07603645
216.4489958319759,-26.85249751744692,6.2540817,1.1275811
224.44403949978792,-12.437660983488751,5.0743613,3.8957117
142.12144093992566,8.188161643853874,5.420982,1.1754899
145.9329524980636,14.021694130394637,4.580817,2.0587363
154.932943049452,19.469961355767943,4.6571474,0.6203766
138.4051924282893,21.283159582956706,6.476283,0.05097723
152.0657757462219,31.60367200749363,6.4330225,0.58265924
151.8576283862173,35.24469813102067,4.4239016,0.27200508
164.8647031186751,40.43050097561348,4.866588,0.7958617
156.86649189812283,41.60069248148831,6.0055914,0.18755293
217.45685191781064,31.791220249313607,6.0615873,-0.028682709
219.81617086543795,32.53949241225904,5.2950773,4.3666153
197.9642816133702,27.882105372524595,4.093279,0.76205873
195.10692928363224,31.77915772675518,6.406807,1.1086836
205.6810279955157,34.98907124255656,5.7688904,1.0304995
189.82035859088916,35.95194609287503,6.3846207,0.08950043
188.43142838333532,41.358776694084185,4.094672,0.7944677
178.97855372113972,-39.68959384958813,5.8691177,1.1588764
178.67747697530453,-25.71355067130207,5.033878,1.0880923
190.3159322484771,-13.013862793568546,5.751549,0.5669403
167.18294346262527,-28.08075244563961,5.421471,0.08493805
176.19086105478968,-18.35078590188443,4.4437094,1.1275473
168.1264361583165,-18.499956034263587,6.1130195,0.0012459755
168.84842354028785,-11.588321629338127,5.619176,2.768899
181.4991025035129,-3.13167866184846,6.114495,1.1359301
200.7544111395892,-17.735404825737145,5.0929937,1.1513128
211.67779704141816,-9.313497352055263,5.373695,0.49200916
202.31195898908612,-1.3646893776667894,6.13878,1.2142138
213.06566557520827,2.4093101388858527,4.9613647,-0.11879969
193.89877797423057,3.3972301950318524,2.4037774,1.8989389
202.5003537723372,7.178873381619298,5.660509,1.6408887
210.631835043388,9.685782710160318,5.87496,1.2188044
201.41657977354464,15.564051924830963,6.474639,1.3479557
159.38882545581276,-13.384714500731478,3.857222,2.4682019
152.34550200055338,-13.362331153220502,6.162245,2.3265648
169.16492606970593,-3.651765921963768,4.417504,0.32710648
178.45930164714704,0.5521289583497363,6.269214,0.3003726
164.0438398670043,0.4329354776306861,6.2227316,1.49122
161.28918964396283,2.4878751310691887,5.90765,1.3594885
147.62467948029368,4.343421208539664,6.12528,0.6210561
155.75179755679474,6.542204486671357,5.761738,1.2543879
180.9344953047741,5.557380777749925,6.2846456,0.6133714
176.4647373314568,6.528561818446899,3.3209586,1.8368912
186.92543718395817,8.610293495770042,6.1187015,1.070715
171.57512983454663,8.659463109202537,6.2295337,1.6013575
184.87199368317783,28.156361785537737,6.2567005,0.67038107
180.88828593239933,29.679001793981662,6.2327914,2.598168
172.72825041705616,28.451577670608792,5.8761697,2.1929526
174.16952770388693,-37.23717148228936,6.2874384,0.104156494
161.6547650865671,-43.19292118008295,6.2620807,0.25506067
154.65753514243139,-36.80452367411099,5.8947806,1.4506335
166.71796981313943,-30.55525391989859,6.39535,1.2154012
157.713806648109,-26.483700901196265,6.4013567,0.6654043
145.87744166347625,-20.365876735462628,6.350442,1.0642118
138.85389299693927,-15.024993362091791,6.313243,0.017102718
139.28209431996368,-14.574092070712371,5.5190964,1.245718
144.46434273835808,-9.42441838709094,6.3949885,-0.04621315
264.13680106256214,-38.63621784603912,3.9237142,1.2857339
259.0894075135263,-35.751821404392324,5.9752173,0.64214945
254.15760127110823,-30.580097634322744,5.8995647,3.426959
254.99047156795936,-25.09227017963234,4.9917355,2.2049365
250.39316595282335,-17.742173535515366,4.572637,1.3077083
247.4456746512309,-14.5508245572879,5.432307,1.0187864
241.90154000422788,-12.745522527393279,5.7531447,0.051974773
243.0306833035025,-8.547581759457774,5.401822,0.18152285
230.19476033858373,-2.4141009213514733,6.051827,1.2108116
244.2466275945344,-20.104116869977748,5.9252577,1.5793915
238.48427249114724,-18.950916630355643,6.4069314,2.6194863
230.22362838100736,-18.15893198512664,5.8682914,1.2020183
230.25588311234003,-15.548219009096691,6.038442,0.5390663
229.25128229268978,-9.383003328572958,2.6346583,0.3496654
225.51748411431285,-8.344635105421961,6.264546,1.500236
260.9537848572862,-28.47986666151615,6.4334025,4.787084
258.83511696459266,-26.60789783205067,4.828591,1.0597496
268.7251833355937,-24.887105504191073,6.1151557,0.1035862
269.28108039836746,-23.939255578712203,5.521332,2.4556637
259.06614235311883,-15.223687941239199,5.6532536,2.2468238
247.20373800232343,-8.129152207724893,6.4320745,0.541358
246.93107398026117,-7.598612097215736,4.255892,2.3257544
271.707971654354,-43.42519930166238,5.68697,0.27441835
285.5356866528662,-41.910557319529154,6.215577,-0.018939495
278.25431992088164,-39.892376094961435,6.1191716,0.56773186
281.51619120194687,-27.498874941295025,6.3751564,1.1099329
278.121525074093,-18.972681977941942,6.4574294,1.6408763
274.2984269146689,-17.373966192115233,5.2285385,1.731987
299.9645743166827,-34.69810847602353,5.2690935,0.24214363
286.734746992432,-27.67154143141872,2.9668314,1.349406
312.323436054072,-25.78133580956323,5.8340807,-0.07895899
311.52362917337143,-25.271595679561823,4.030625,0.59458065
